order,pollutant,station,timing,type,value
18.0,wspdm,all,years,weather,16.65331010452964
19.0,wspdm,all,years,weather,15.061458333333348
20.0,wspdm,all,years,weather,15.898606271777005
21.0,wspdm,all,years,weather,23.657586206896553
22.0,wspdm,all,years,weather,21.43993055555555
23.0,wspdm,all,years,weather,14.435191637630673
24.0,wspdm,all,years,weather,8.756944444444436
25.0,wspdm,all,years,weather,10.11324041811847
26.0,wspdm,all,years,weather,17.021897810219
27.0,wspdm,all,years,weather,4.170383275261329
28.0,wspdm,all,years,weather,1.541811846689895
29.0,wspdm,all,years,weather,2.206620209059233
30.0,wspdm,all,years,weather,4.821874999999997
31.0,wspdm,all,years,weather,9.239965095986049
32.0,wspdm,all,years,weather,8.217482517482537
33.0,wspdm,all,years,weather,5.004210526315788
34.0,wspdm,all,years,weather,2.6003508771929815
35.0,wspdm,all,years,weather,5.926607142857143
36.0,wspdm,all,years,weather,10.157904085257552
37.0,wspdm,all,years,weather,12.5813953488372
38.0,wspdm,all,years,weather,8.74303350970018
39.0,wspdm,all,years,weather,6.862062615101296
40.0,wspdm,all,years,weather,10.269557522123904
41.0,wspdm,all,years,weather,13.478431372549007
42.0,wspdm,all,years,weather,8.308127208480558
43.0,wspdm,all,years,weather,14.100859106529214
44.0,wspdm,all,years,weather,11.45373913043479
45.0,wspdm,all,years,weather,8.873989455184539
46.0,wspdm,all,years,weather,8.667478260869569
47.0,wspdm,all,years,weather,11.841958041958033
48.0,wspdm,all,years,weather,10.749563699825478
49.0,wspdm,all,years,weather,8.478496503496508
50.0,wspdm,all,years,weather,8.364273504273495
51.0,wspdm,all,years,weather,10.89506641366224
52.0,wspdm,all,years,weather,1.6954063604240288
53.0,wspdm,all,years,weather,3.02907180385289
54.0,wspdm,all,years,weather,3.9914485165794034
55.0,wspdm,all,years,weather,5.383684210526319
56.0,wspdm,all,years,weather,2.393891797556717
57.0,wspdm,all,years,weather,7.465323992994742
58.0,wspdm,all,years,weather,11.885489510489515
59.0,wspdm,all,years,weather,10.479509632224179
60.0,wspdm,all,years,weather,10.023928571428577
61.0,wspdm,all,years,weather,0.0
62.0,wspdm,all,years,weather,5.805642023346304
63.0,wspdm,all,years,weather,2.293181818181818
64.0,wspdm,all,years,weather,6.03028169014085
65.0,wspdm,all,years,weather,7.130902777777779
66.0,wspdm,all,years,weather,6.644618055555551
67.0,wspdm,all,years,weather,7.640869565217401
68.0,wspdm,all,years,weather,8.237673611111108
69.0,wspdm,all,years,weather,6.194483985765124
70.0,wspdm,all,years,weather,9.926362038664342
71.0,wspdm,all,years,weather,5.082307692307694
72.0,wspdm,all,years,weather,3.8172905525846703
73.0,wspdm,all,years,weather,5.333094812164576
74.0,wspdm,all,years,weather,10.202664298401434
75.0,wspdm,all,years,weather,4.523809523809521
76.0,wspdm,all,years,weather,4.981037567084084
77.0,wspdm,all,years,weather,5.584070796460172
78.0,wspdm,all,years,weather,7.798032200357792
79.0,wspdm,all,years,weather,9.205830388692608
80.0,wspdm,all,years,weather,9.904938271604959
81.0,wspdm,all,years,weather,7.4104609929078125
82.0,wspdm,all,years,weather,16.941476274165222
83.0,wspdm,all,years,weather,8.50018214936249
84.0,wspdm,all,years,weather,7.384875444839861
85.0,wspdm,all,years,weather,4.866017699115035
86.0,wspdm,all,years,weather,6.358566433566433
87.0,wspdm,all,years,weather,10.76323268206039
88.0,wspdm,all,years,weather,8.021731448763253
89.0,wspdm,all,years,weather,5.991134751773052
90.0,wspdm,all,years,weather,5.050788091068302
91.0,wspdm,all,years,weather,7.6099824868651424
92.0,wspdm,all,years,weather,7.919298245614037
93.0,wspdm,all,years,weather,5.954285714285716
94.0,wspdm,all,years,weather,4.1186915887850475
95.0,wspdm,all,years,weather,6.123448275862075
96.0,wspdm,all,years,weather,5.361471103327499
97.0,wspdm,all,years,weather,3.6689419795221774
98.0,wspdm,all,years,weather,3.112653778558875
99.0,wspdm,all,years,weather,4.011149825783973
100.0,wspdm,all,years,weather,4.644405594405591
101.0,wspdm,all,years,weather,5.813438045375219
102.0,wspdm,all,years,weather,6.5855148342059335
103.0,wspdm,all,years,weather,8.726816608996542
104.0,wspdm,all,years,weather,8.18387650085763
105.0,wspdm,all,years,weather,7.935512367491163
106.0,wspdm,all,years,weather,11.568771929824539
107.0,wspdm,all,years,weather,8.482198952879575
108.0,wspdm,all,years,weather,7.012959719789838
109.0,wspdm,all,years,weather,9.404695652173917
110.0,wspdm,all,years,weather,6.641935483870971
111.0,wspdm,all,years,weather,3.3566137566137617
112.0,wspdm,all,years,weather,5.7006993006993
113.0,wspdm,all,years,weather,8.196491228070169
114.0,wspdm,all,years,weather,6.361082024432806
115.0,wspdm,all,years,weather,6.793121693121695
116.0,wspdm,all,years,weather,9.665438596491219
117.0,wspdm,all,years,weather,7.299444444444447
118.0,wspdm,all,years,weather,8.93898305084745
119.0,wspdm,all,years,weather,1.9745762711864414
120.0,wspdm,all,years,weather,2.4098265895953754
121.0,wspdm,all,years,weather,3.8448154657293516
122.0,wspdm,all,years,weather,6.538656987295821
123.0,wspdm,all,years,weather,0.0
124.0,wspdm,all,years,weather,5.6238255033557
125.0,wspdm,all,years,weather,11.659570661896236
126.0,wspdm,all,years,weather,12.294782608695646
127.0,wspdm,all,years,weather,9.674475524475529
128.0,wspdm,all,years,weather,11.053054101221642
129.0,wspdm,all,years,weather,12.508710801393718
130.0,wspdm,all,years,weather,4.8774869109947625
131.0,wspdm,all,years,weather,4.853832752613242
132.0,wspdm,all,years,weather,7.93071553228621
133.0,wspdm,all,years,weather,14.18919860627179
134.0,wspdm,all,years,weather,9.235192307692289
135.0,wspdm,all,years,weather,11.964935064935052
136.0,wspdm,all,years,weather,10.633951762523193
137.0,wspdm,all,years,weather,5.867368421052634
138.0,wspdm,all,years,weather,5.533867276887875
139.0,wspdm,all,years,weather,9.124129930394432
140.0,wspdm,all,years,weather,10.681439393939392
141.0,wspdm,all,years,weather,9.652264808362368
142.0,wspdm,all,years,weather,7.67643979057592
143.0,wspdm,all,years,weather,6.628919860627184
144.0,wspdm,all,years,weather,11.136998254799321
145.0,wspdm,all,years,weather,8.627923211169295
146.0,wspdm,all,years,weather,7.004006968641114
147.0,wspdm,all,years,weather,5.533333333333335
148.0,wspdm,all,years,weather,7.606434782608695
149.0,wspdm,all,years,weather,11.529094076655062
150.0,wspdm,all,years,weather,11.361525129982645
151.0,wspdm,all,years,weather,8.113485113835358
152.0,wspdm,all,years,weather,9.654020979020988
153.0,wspdm,all,years,weather,9.0170731707317
154.0,wspdm,all,years,weather,7.6510563380281535
155.0,wspdm,all,years,weather,6.659139784946232
156.0,wspdm,all,years,weather,3.1545454545454548
157.0,wspdm,all,years,weather,4.61888111888112
158.0,wspdm,all,years,weather,7.351388888888883
159.0,wspdm,all,years,weather,4.167605633802818
160.0,wspdm,all,years,weather,6.427731092436977
161.0,wspdm,all,years,weather,0.0
162.0,wspdm,all,years,weather,0.0
163.0,wspdm,all,years,weather,7.281034482758624
164.0,wspdm,all,years,weather,4.966187050359711
165.0,wspdm,all,years,weather,9.825899280575534
166.0,wspdm,all,years,weather,7.970149253731333
167.0,wspdm,all,years,weather,6.7007518796992445
168.0,wspdm,all,years,weather,5.364556962025321
169.0,wspdm,all,years,weather,5.10160642570281
170.0,wspdm,all,years,weather,7.941758241758243
171.0,wspdm,all,years,weather,13.547232472324723
172.0,wspdm,all,years,weather,9.98430656934306
173.0,wspdm,all,years,weather,12.182481751824806
174.0,wspdm,all,years,weather,10.572759856630821
175.0,wspdm,all,years,weather,13.689818181818184
176.0,wspdm,all,years,weather,12.15848375451264
177.0,wspdm,all,years,weather,5.8851301115241625
178.0,wspdm,all,years,weather,7.299626865671638
179.0,wspdm,all,years,weather,12.492619926199259
180.0,wspdm,all,years,weather,11.84212454212455
181.0,wspdm,all,years,weather,21.308088235294097
182.0,wspdm,all,years,weather,20.837546468401495
183.0,wspdm,all,years,weather,11.38461538461539
184.0,wspdm,all,years,weather,7.297785977859777
185.0,wspdm,all,years,weather,6.330402930402921
186.0,wspdm,all,years,weather,20.8583916083916
187.0,wspdm,all,years,weather,24.311071428571438
188.0,wspdm,all,years,weather,13.153024911032029
189.0,wspdm,all,years,weather,8.369366197183092
190.0,wspdm,all,years,weather,14.67805755395684
191.0,wspdm,all,years,weather,17.746808510638306
192.0,wspdm,all,years,weather,8.492334494773516
193.0,wspdm,all,years,weather,13.096491228070184
194.0,wspdm,all,years,weather,13.444405594405582
195.0,wspdm,all,years,weather,14.314893617021276
196.0,wspdm,all,years,weather,14.172463768115945
197.0,wspdm,all,years,weather,6.567361111111113
198.0,wspdm,all,years,weather,7.230419580419574
199.0,wspdm,all,years,weather,7.859154929577459
200.0,wspdm,all,years,weather,7.001413427561837
201.0,wspdm,all,years,weather,11.642857142857148
202.0,wspdm,all,years,weather,17.35017421602786
203.0,wspdm,all,years,weather,10.528723404255322
204.0,wspdm,all,years,weather,9.472438162544163
205.0,wspdm,all,years,weather,14.033450704225357
206.0,wspdm,all,years,weather,19.478947368421057
207.0,wspdm,all,years,weather,10.226119402985075
208.0,wspdm,all,years,weather,6.30034965034965
209.0,wspdm,all,years,weather,7.725177304964528
210.0,wspdm,all,years,weather,7.2775438596491195
211.0,wspdm,all,years,weather,10.388888888888893
212.0,wspdm,all,years,weather,11.332752613240412
213.0,wspdm,all,years,weather,11.828260869565213
214.0,wspdm,all,years,weather,6.705166051660517
215.0,wspdm,all,years,weather,6.986826347305389
216.0,wspdm,all,years,weather,0.0
217.0,wspdm,all,years,weather,12.71940298507462
218.0,wspdm,all,years,weather,16.42932862190811
219.0,wspdm,all,years,weather,16.430633802816907
220.0,wspdm,all,years,weather,12.296140350877193
221.0,wspdm,all,years,weather,23.636933797909393
222.0,wspdm,all,years,weather,22.77964912280702
223.0,wspdm,all,years,weather,9.726666666666665
224.0,wspdm,all,years,weather,11.53835125448028
225.0,wspdm,all,years,weather,19.687900355871875
226.0,wspdm,all,years,weather,9.017253521126763
227.0,wspdm,all,years,weather,11.588111888111886
228.0,wspdm,all,years,weather,17.722648083623696
229.0,wspdm,all,years,weather,4.29007092198582
230.0,wspdm,all,years,weather,13.424909747292412
231.0,wspdm,all,years,weather,9.77730496453901
232.0,wspdm,all,years,weather,16.43658536585367
233.0,wspdm,all,years,weather,10.134642857142858
234.0,wspdm,all,years,weather,21.297163120567372
235.0,wspdm,all,years,weather,16.2985815602837
236.0,wspdm,all,years,weather,10.452000000000005
237.0,wspdm,all,years,weather,12.942704626334516
238.0,wspdm,all,years,weather,8.029285714285702
239.0,wspdm,all,years,weather,7.862007168458773
240.0,wspdm,all,years,weather,9.414539007092191
241.0,wspdm,all,years,weather,6.909929078014176
242.0,wspdm,all,years,weather,6.880215827338131
243.0,wspdm,all,years,weather,10.847163120567382
244.0,wspdm,all,years,weather,16.50769230769231
245.0,wspdm,all,years,weather,16.16550522648083
246.0,wspdm,all,years,weather,11.840794223826721
247.0,wspdm,all,years,weather,18.71892857142857
248.0,wspdm,all,years,weather,24.11428571428571
249.0,wspdm,all,years,weather,8.971777003484307
250.0,wspdm,all,years,weather,8.002777777777775
251.0,wspdm,all,years,weather,8.128919860627175
252.0,wspdm,all,years,weather,4.267361111111114
253.0,wspdm,all,years,weather,6.1557491289198625
254.0,wspdm,all,years,weather,2.4642361111111124
255.0,wspdm,all,years,weather,3.9440000000000053
256.0,wspdm,all,years,weather,3.5756097560975637
257.0,wspdm,all,years,weather,9.80766550522648
258.0,wspdm,all,years,weather,16.06829268292682
259.0,wspdm,all,years,weather,15.304195804195805
260.0,wspdm,all,years,weather,6.61707317073171
261.0,wspdm,all,years,weather,9.085664335664335
262.0,wspdm,all,years,weather,6.7480836236933746
263.0,wspdm,all,years,weather,8.81192982456141
264.0,wspdm,all,years,weather,14.576491228070179
265.0,wspdm,all,years,weather,18.207117437722406
266.0,wspdm,all,years,weather,10.820494699646645
267.0,wspdm,all,years,weather,8.414642857142855
268.0,wspdm,all,years,weather,10.82787456445993
269.0,wspdm,all,years,weather,11.643462897526508
270.0,wspdm,all,years,weather,5.546341463414633
271.0,wspdm,all,years,weather,9.255000000000004
272.0,wspdm,all,years,weather,9.847183098591533
273.0,wspdm,all,years,weather,9.56538461538461
274.0,wspdm,all,years,weather,7.621126760563371
275.0,wspdm,all,years,weather,13.987152777777776
276.0,wspdm,all,years,weather,16.641095890410973
277.0,wspdm,all,years,weather,11.40422535211268
278.0,wspdm,all,years,weather,0.0
279.0,wspdm,all,years,weather,21.152083333333344
280.0,wspdm,all,years,weather,18.290940766550534
281.0,wspdm,all,years,weather,15.583623693379788
282.0,wspdm,all,years,weather,12.973867595818808
283.0,wspdm,all,years,weather,8.56829268292683
284.0,wspdm,all,years,weather,13.441811846689891
285.0,wspdm,all,years,weather,13.595470383275257
286.0,wspdm,all,years,weather,10.171180555555551
287.0,wspdm,all,years,weather,10.0795847750865
288.0,wspdm,all,years,weather,2.6062499999999993
289.0,wspdm,all,years,weather,10.929757785467114
290.0,wspdm,all,years,weather,12.31875
291.0,wspdm,all,years,weather,13.553310104529602
292.0,wspdm,all,years,weather,11.50696864111497
293.0,wspdm,all,years,weather,11.306271777003492
294.0,wspdm,all,years,weather,7.5616724738675885
295.0,wspdm,all,years,weather,5.701045296167246
296.0,wspdm,all,years,weather,4.775694444444443
297.0,wspdm,all,years,weather,5.773867595818813
298.0,wspdm,all,years,weather,5.985813148788926
299.0,wspdm,all,years,weather,10.204878048780499
300.0,wspdm,all,years,weather,6.213937282229968
301.0,wspdm,all,years,weather,6.756249999999998
302.0,wspdm,all,years,weather,5.14773519163763
303.0,wspdm,all,years,weather,5.830313588850175
304.0,wspdm,all,years,weather,20.21473684210525
305.0,wspdm,all,years,weather,6.972142857142848
306.0,wspdm,all,years,weather,20.328222996515677
307.0,wspdm,all,years,weather,33.365505226480856
308.0,wspdm,all,years,weather,20.724305555555542
309.0,wspdm,all,years,weather,33.98885017421601
310.0,wspdm,all,years,weather,13.301398601398597
311.0,wspdm,all,years,weather,2.093031358885016
312.0,wspdm,all,years,weather,7.313840830449822
313.0,wspdm,all,years,weather,9.111846689895474
314.0,wspdm,all,years,weather,9.671903323262846
315.0,wspdm,all,years,weather,13.175102040816322
316.0,wspdm,all,years,weather,9.101200000000006
317.0,wspdm,all,years,weather,4.38053278688524
318.0,wspdm,all,years,weather,2.3121495327102797
319.0,wspdm,all,years,weather,4.79094076655052
320.0,wspdm,all,years,weather,3.5762237762237845
321.0,wspdm,all,years,weather,5.75650684931506
322.0,wspdm,all,years,weather,15.808013937282213
323.0,wspdm,all,years,weather,4.562369337979092
324.0,wspdm,all,years,weather,5.514982578397219
325.0,wspdm,all,years,weather,7.582578397212535
326.0,wspdm,all,years,weather,4.997560975609759
327.0,wspdm,all,years,weather,9.878523489932892
328.0,wspdm,all,years,weather,12.6766550522648
329.0,wspdm,all,years,weather,5.802777777777768
330.0,wspdm,all,years,weather,9.886411149825788
331.0,wspdm,all,years,weather,14.463066202090594
332.0,wspdm,all,years,weather,19.99512195121951
333.0,wspdm,all,years,weather,18.508013937282232
334.0,wspdm,all,years,weather,8.024825174825173
335.0,wspdm,all,years,weather,12.864930555555542
336.0,wspdm,all,years,weather,10.288501742160282
337.0,wspdm,all,years,weather,18.203832752613245
338.0,wspdm,all,years,weather,0.0
339.0,wspdm,all,years,weather,0.0
340.0,wspdm,all,years,weather,0.0
341.0,wspdm,all,years,weather,20.838327526132403
342.0,wspdm,all,years,weather,13.281881533101052
343.0,wspdm,all,years,weather,7.412543554006972
344.0,wspdm,all,years,weather,3.589236111111118
345.0,wspdm,all,years,weather,3.7644599303135893
346.0,wspdm,all,years,weather,10.442160278745629
347.0,wspdm,all,years,weather,15.58006756756756
348.0,wspdm,all,years,weather,12.631249999999994
349.0,wspdm,all,years,weather,27.78087248322149
350.0,wspdm,all,years,weather,24.997009966777455
351.0,wspdm,all,years,weather,21.187878787878798
352.0,wspdm,all,years,weather,22.142123287671236
353.0,wspdm,all,years,weather,13.285333333333327
354.0,wspdm,all,years,weather,18.41888111888114
355.0,wspdm,all,years,weather,25.844599303135876
356.0,wspdm,all,years,weather,7.387804878048781
357.0,wspdm,all,years,weather,4.1986784140969196
358.0,wspdm,all,years,weather,5.29337979094076
359.0,wspdm,all,years,weather,5.022996515679444
360.0,wspdm,all,years,weather,9.059233449477357
361.0,wspdm,all,years,weather,5.807317073170735
362.0,wspdm,all,years,weather,3.6934027777777834
363.0,wspdm,all,years,weather,6.372473867595817
364.0,wspdm,all,years,weather,9.502787456445974
365.0,wspdm,all,years,weather,8.189547038327524
366.0,wspdm,all,years,weather,10.7978947368421
367.0,wspdm,all,years,weather,8.565714285714288
368.0,wspdm,all,years,weather,20.81672473867596
369.0,wspdm,all,years,weather,16.98615916955018
370.0,wspdm,all,years,weather,15.176736111111133
371.0,wspdm,all,years,weather,16.6486111111111
0.0,Percentage,all,weeks,parking,11.986158432708688
1.0,Percentage,all,weeks,parking,11.40257104194858
2.0,Percentage,all,weeks,parking,11.302532732345997
3.0,Percentage,all,weeks,parking,11.19073253113785
4.0,Percentage,all,weeks,parking,8.78792045694944
5.0,Percentage,all,weeks,parking,8.52113123609787
6.0,Percentage,all,weeks,parking,9.15515590081941
7.0,Percentage,all,weeks,parking,11.05839727195226
8.0,Percentage,all,weeks,parking,15.017504536236524
9.0,Percentage,all,weeks,parking,21.287785120443402
10.0,Percentage,all,weeks,parking,32.17123724489796
11.0,Percentage,all,weeks,parking,45.99277748274031
12.0,Percentage,all,weeks,parking,55.23813056379822
13.0,Percentage,all,weeks,parking,59.361722488038275
14.0,Percentage,all,weeks,parking,57.76966351767328
15.0,Percentage,all,weeks,parking,49.464392324093815
16.0,Percentage,all,weeks,parking,37.01007636826474
17.0,Percentage,all,weeks,parking,24.90906193562095
18.0,Percentage,all,weeks,parking,18.058159352364722
19.0,Percentage,all,weeks,parking,15.66567481402763
20.0,Percentage,all,weeks,parking,14.13707627118644
21.0,Percentage,all,weeks,parking,12.248336552908349
22.0,Percentage,all,weeks,parking,10.281022678647838
23.0,Percentage,all,weeks,parking,9.04413632514818
24.0,Percentage,all,weeks,parking,11.092561462492121
25.0,Percentage,all,weeks,parking,10.769238812212464
26.0,Percentage,all,weeks,parking,10.636668061950607
27.0,Percentage,all,weeks,parking,10.412170639899623
28.0,Percentage,all,weeks,parking,8.003666841278156
29.0,Percentage,all,weeks,parking,8.11359111390548
30.0,Percentage,all,weeks,parking,8.990244414140355
31.0,Percentage,all,weeks,parking,11.56034844668346
32.0,Percentage,all,weeks,parking,17.726280436607894
33.0,Percentage,all,weeks,parking,30.141491596638655
34.0,Percentage,all,weeks,parking,45.40260285474391
35.0,Percentage,all,weeks,parking,59.09471574728404
36.0,Percentage,all,weeks,parking,70.026192003421
37.0,Percentage,all,weeks,parking,74.22828757611366
38.0,Percentage,all,weeks,parking,73.90569451836083
39.0,Percentage,all,weeks,parking,68.42790500424088
40.0,Percentage,all,weeks,parking,57.04601976830694
41.0,Percentage,all,weeks,parking,41.88412563667232
42.0,Percentage,all,weeks,parking,29.52046225614928
43.0,Percentage,all,weeks,parking,24.868951612903224
44.0,Percentage,all,weeks,parking,22.477610356536502
45.0,Percentage,all,weeks,parking,19.56186224489796
46.0,Percentage,all,weeks,parking,16.041243654822335
47.0,Percentage,all,weeks,parking,13.244517427693612
48.0,Percentage,all,weeks,parking,11.190035736808913
49.0,Percentage,all,weeks,parking,11.015963032976266
50.0,Percentage,all,weeks,parking,10.86285594639866
51.0,Percentage,all,weeks,parking,10.684238050413137
52.0,Percentage,all,weeks,parking,7.830696202531645
53.0,Percentage,all,weeks,parking,7.873103448275862
54.0,Percentage,all,weeks,parking,9.299490229396772
55.0,Percentage,all,weeks,parking,14.00712538551526
56.0,Percentage,all,weeks,parking,24.155404677228148
57.0,Percentage,all,weeks,parking,37.19399636790941
58.0,Percentage,all,weeks,parking,50.54838709677419
59.0,Percentage,all,weeks,parking,61.61916383701188
60.0,Percentage,all,weeks,parking,66.8527833315795
61.0,Percentage,all,weeks,parking,66.51705678597669
62.0,Percentage,all,weeks,parking,62.06789993693504
63.0,Percentage,all,weeks,parking,55.32524424834541
64.0,Percentage,all,weeks,parking,46.821015323673514
65.0,Percentage,all,weeks,parking,34.78055761687692
66.0,Percentage,all,weeks,parking,24.85402613827993
67.0,Percentage,all,weeks,parking,22.126140462550392
68.0,Percentage,all,weeks,parking,21.098070398642918
69.0,Percentage,all,weeks,parking,18.235319058723764
70.0,Percentage,all,weeks,parking,14.21396778295888
71.0,Percentage,all,weeks,parking,11.272475795297373
72.0,Percentage,all,weeks,parking,11.793870967741935
73.0,Percentage,all,weeks,parking,11.636314713163276
74.0,Percentage,all,weeks,parking,11.54955342731088
75.0,Percentage,all,weeks,parking,11.320034412302398
76.0,Percentage,all,weeks,parking,8.543759430911834
77.0,Percentage,all,weeks,parking,8.616291648636954
78.0,Percentage,all,weeks,parking,10.665186308492201
79.0,Percentage,all,weeks,parking,16.502757651130096
80.0,Percentage,all,weeks,parking,27.72793241633272
81.0,Percentage,all,weeks,parking,41.28900670850465
82.0,Percentage,all,weeks,parking,55.02204928664073
83.0,Percentage,all,weeks,parking,65.64419758412424
84.0,Percentage,all,weeks,parking,71.29770745883113
85.0,Percentage,all,weeks,parking,72.41604036933649
86.0,Percentage,all,weeks,parking,69.49216401889223
87.0,Percentage,all,weeks,parking,62.19985037939511
88.0,Percentage,all,weeks,parking,51.988649623422084
89.0,Percentage,all,weeks,parking,39.55546111347216
90.0,Percentage,all,weeks,parking,28.85095997396681
91.0,Percentage,all,weeks,parking,24.87588916020809
92.0,Percentage,all,weeks,parking,21.907989800254995
93.0,Percentage,all,weeks,parking,17.89674378748929
94.0,Percentage,all,weeks,parking,14.149792839689791
95.0,Percentage,all,weeks,parking,11.864977549711353
96.0,Percentage,all,weeks,parking,11.703376291404835
97.0,Percentage,all,weeks,parking,11.477967192023158
98.0,Percentage,all,weeks,parking,11.408123791102515
99.0,Percentage,all,weeks,parking,11.327354741703362
100.0,Percentage,all,weeks,parking,8.58375959079284
101.0,Percentage,all,weeks,parking,8.707982521581584
102.0,Percentage,all,weeks,parking,10.80543083172974
103.0,Percentage,all,weeks,parking,16.93503979350398
104.0,Percentage,all,weeks,parking,28.691234846046562
105.0,Percentage,all,weeks,parking,42.896732165741135
106.0,Percentage,all,weeks,parking,56.687130416084294
107.0,Percentage,all,weeks,parking,67.41435160356109
108.0,Percentage,all,weeks,parking,73.29161747343565
109.0,Percentage,all,weeks,parking,74.41652211621856
110.0,Percentage,all,weeks,parking,71.66767436838695
111.0,Percentage,all,weeks,parking,64.5359193845487
112.0,Percentage,all,weeks,parking,54.304531656548136
113.0,Percentage,all,weeks,parking,41.23853606027987
114.0,Percentage,all,weeks,parking,29.790287924366137
115.0,Percentage,all,weeks,parking,25.362839426983108
116.0,Percentage,all,weeks,parking,22.604403866809882
117.0,Percentage,all,weeks,parking,18.773424922185253
118.0,Percentage,all,weeks,parking,15.058236808236808
119.0,Percentage,all,weeks,parking,13.184752003465453
120.0,Percentage,all,weeks,parking,10.414471562197614
121.0,Percentage,all,weeks,parking,10.257158234660926
122.0,Percentage,all,weeks,parking,10.200885624797495
123.0,Percentage,all,weeks,parking,10.148044089042576
124.0,Percentage,all,weeks,parking,7.735227395484499
125.0,Percentage,all,weeks,parking,7.7661184210526315
126.0,Percentage,all,weeks,parking,10.054285714285715
127.0,Percentage,all,weeks,parking,16.455482456140352
128.0,Percentage,all,weeks,parking,27.79690246045694
129.0,Percentage,all,weeks,parking,41.65578764142733
130.0,Percentage,all,weeks,parking,55.40487112276103
131.0,Percentage,all,weeks,parking,66.09776413853572
132.0,Percentage,all,weeks,parking,71.33981218606682
133.0,Percentage,all,weeks,parking,72.04183092422251
134.0,Percentage,all,weeks,parking,69.4349300087489
135.0,Percentage,all,weeks,parking,62.370696209405885
136.0,Percentage,all,weeks,parking,52.08949247916892
137.0,Percentage,all,weeks,parking,39.135891891891895
138.0,Percentage,all,weeks,parking,27.674154876336537
139.0,Percentage,all,weeks,parking,23.155656303972368
140.0,Percentage,all,weeks,parking,20.31968452895419
141.0,Percentage,all,weeks,parking,16.70069580343553
142.0,Percentage,all,weeks,parking,13.510497117371914
143.0,Percentage,all,weeks,parking,11.787161792091139
144.0,Percentage,all,weeks,parking,8.37856829161177
145.0,Percentage,all,weeks,parking,8.271475409836066
146.0,Percentage,all,weeks,parking,8.172387490465294
147.0,Percentage,all,weeks,parking,8.03535683202785
148.0,Percentage,all,weeks,parking,5.9505177111716625
149.0,Percentage,all,weeks,parking,5.958679492785309
150.0,Percentage,all,weeks,parking,7.927433435181143
151.0,Percentage,all,weeks,parking,13.603320227173437
152.0,Percentage,all,weeks,parking,24.69986893840105
153.0,Percentage,all,weeks,parking,37.91734003057436
154.0,Percentage,all,weeks,parking,51.066950633464394
155.0,Percentage,all,weeks,parking,61.85269709543569
156.0,Percentage,all,weeks,parking,67.80304024496938
157.0,Percentage,all,weeks,parking,69.20345320576267
158.0,Percentage,all,weeks,parking,66.60127137220518
159.0,Percentage,all,weeks,parking,59.34538680692527
160.0,Percentage,all,weeks,parking,49.388894878706196
161.0,Percentage,all,weeks,parking,36.55499571183533
162.0,Percentage,all,weeks,parking,25.32773471145564
163.0,Percentage,all,weeks,parking,21.190025795356835
164.0,Percentage,all,weeks,parking,18.744849785407727
165.0,Percentage,all,weeks,parking,15.745161639096118
166.0,Percentage,all,weeks,parking,12.601058658312628
167.0,Percentage,all,weeks,parking,10.989973045822103
0.0,Percentage,all,years,parking,28.06547619047619
1.0,Percentage,all,years,parking,30.381231671554254
2.0,Percentage,all,years,parking,30.5511390051139
3.0,Percentage,all,years,parking,22.890752032520325
4.0,Percentage,all,years,parking,26.395454545454545
5.0,Percentage,all,years,parking,25.94135188866799
6.0,Percentage,all,years,parking,24.922427035330262
7.0,Percentage,all,years,parking,26.526041666666668
8.0,Percentage,all,years,parking,33.3343253968254
9.0,Percentage,all,years,parking,31.53844246031746
10.0,Percentage,all,years,parking,37.71279761904762
11.0,Percentage,all,years,parking,41.25272817460318
12.0,Percentage,all,years,parking,32.90054563492063
13.0,Percentage,all,years,parking,30.34077380952381
14.0,Percentage,all,years,parking,33.558035714285715
15.0,Percentage,all,years,parking,36.27852182539682
16.0,Percentage,all,years,parking,40.19706300331596
17.0,Percentage,all,years,parking,35.867592592592594
18.0,Percentage,all,years,parking,32.566435185185185
19.0,Percentage,all,years,parking,26.97109962406015
20.0,Percentage,all,years,parking,30.35787037037037
21.0,Percentage,all,years,parking,34.197464256811436
22.0,Percentage,all,years,parking,31.35942106673814
23.0,Percentage,all,years,parking,20.522168803418804
24.0,Percentage,all,years,parking,2.6569206008583692
25.0,Percentage,all,years,parking,11.243589743589743
26.0,Percentage,all,years,parking,24.647970085470085
27.0,Percentage,all,years,parking,24.466346153846153
28.0,Percentage,all,years,parking,29.454764453961456
29.0,Percentage,all,years,parking,26.505608974358974
30.0,Percentage,all,years,parking,22.709668803418804
31.0,Percentage,all,years,parking,22.344742063492063
32.0,Percentage,all,years,parking,36.65157717312786
33.0,Percentage,all,years,parking,30.132538408621876
34.0,Percentage,all,years,parking,27.076636904761905
35.0,Percentage,all,years,parking,26.880092592592593
36.0,Percentage,all,years,parking,34.54715568862275
37.0,Percentage,all,years,parking,27.658091908091908
38.0,Percentage,all,years,parking,29.33184302036761
39.0,Percentage,all,years,parking,25.87326388888889
40.0,Percentage,all,years,parking,26.549603174603174
41.0,Percentage,all,years,parking,35.52529761904762
42.0,Percentage,all,years,parking,41.39632936507937
43.0,Percentage,all,years,parking,32.05671296296296
44.0,Percentage,all,years,parking,37.289351851851855
45.0,Percentage,all,years,parking,35.204199735449734
